Name of Player,Country Code,Discipline,Latitude,Longitude
GELLE Peter,SLOVAKIA,Canoe Sprint,48.669026,19.699024
GEMECHU Tsehay,ETHIOPIA,Athletics,9.145,40.489673
GEMESI Csanad,HUNGARY,Fencing,47.162494,19.503304
GEMILI Adam,GREAT BRITAIN,Athletics,-22.95764,18.49041
GENDA Sosuke,JAPAN,Baseball/Softball,36.204824,138.252924
GENEE Dagmar,NETHERLANDS,Water Polo,52.132633,5.291266
GENEST Lauriane,CANADA,Cycling Track,56.130366,-106.346771
GENIDOUNIAS Konstantinos,GREECE,Water Polo,39.074208,21.824312
GENIETS Kevin,LUXEMBOURG,Cycling Road,49.815273,6.129583
GENREAU Denis,AUSTRALIA,Football,-25.274398,133.775136
GENSHEIMER Uwe,GERMANY,Handball,51.165691,10.451526
GENTILI Giacomo,ITALY,Rowing,41.87194,12.56738
GENTLE Ashleigh,AUSTRALIA,Triathlon,-25.274398,133.775136
GENTY Yann,FRANCE,Handball,46.227638,2.213749
GENZO Francesca,ITALY,Canoe Sprint,41.87194,12.56738
GEOGHEGAN HART Tao,GREAT BRITAIN,Cycling Road,-22.95764,18.49041
GEORGE Cayla,AUSTRALIA,Basketball,-25.274398,133.775136
GEORGE Tom,GREAT BRITAIN,Rowing,-22.95764,18.49041
GEORGIEVSKI Dejan,NORTH MACEDONIA,Taekwondo,-22.95764,18.49041
GEORGIOU Marios,CYPRUS,Artistic Gymnastics,35.126413,33.429859
GERAEI Mohammadali,ISLAMIC REPUBLIC OF IRAN,Wrestling,-22.95764,18.49041
GERAEI Mohammadreza,ISLAMIC REPUBLIC OF IRAN,Wrestling,-22.95764,18.49041
GERAMIPOOR Aaron,ISLAMIC REPUBLIC OF IRAN,Basketball,-22.95764,18.49041
GERARD Vincent,FRANCE,Handball,46.227638,2.213749
GERASHCHENKO Iryna,UKRAINE,Athletics,48.379433,31.16558
GERASIMOV Egor,BELARUS,Tennis,53.709807,27.953389
GERASIMOVA Elena,ROC,Artistic Gymnastics,-22.95764,18.49041
GERASSIMENKO Kirill,KAZAKHSTAN,Table Tennis,48.019573,66.923684
GERBER Yanah,SOUTH AFRICA,Water Polo,-30.559482,22.937506
GERCHEV Yanislav,BULGARIA,Judo,42.733883,25.48583
GERMADE Rodrigo,SPAIN,Canoe Sprint,40.463667,-3.74922
GERMANIER Sabrina Soledad,ARGENTINA,Volleyball,-38.416097,-63.616672
GERSON Mirco,SWITZERLAND,Beach Volleyball,46.818188,8.227512
GESCHKE Simon,GERMANY,Cycling Road,51.165691,10.451526
GEURTS Anouk,BELGIUM,Sailing,50.503887,4.469936
GEURTS Loes,NETHERLANDS,Football,52.132633,5.291266
GEZAHEGNE Kalkidan,BAHRAIN,Athletics,25.930414,50.637772
GHAFOUR Amir,ISLAMIC REPUBLIC OF IRAN,Volleyball,-22.95764,18.49041
GHAMBOUR Alhussein,LIBYA,Rowing,26.3351,17.228331
GHARBI Mehdi,TUNISIA,Sailing,33.886917,9.537499
GHAREEB Abdulrahman,SAUDI ARABIA,Football,23.885942,45.079162
GHAZAL Majd Eddin,SYRIAN ARAB REPUBLIC,Athletics,-22.95764,18.49041
GHEBREGERGIS Yohanes,ERITREA,Athletics,15.179384,39.782334
GHEBREHIWET FANIEL Eyob,ITALY,Athletics,41.87194,12.56738
GHEBREIGZABHIER Amanuel,ERITREA,Cycling Road,15.179384,39.782334
GHELBER Bianca Florentina,ROMANIA,Athletics,45.943161,24.96676
GHEORGHE Ion,ROMANIA,Football,45.943161,24.96676
GHEORGHE Valentin,ROMANIA,Football,45.943161,24.96676
GHIASI CHEKA Morteza,ISLAMIC REPUBLIC OF IRAN,Wrestling,-22.95764,18.49041
GHITA Virgil,ROMANIA,Football,45.943161,24.96676
GHOLAMI Masoud,ISLAMIC REPUBLIC OF IRAN,Volleyball,-22.95764,18.49041
GHYS Robbe,BELGIUM,Cycling Track,50.503887,4.469936
GIALAMA Krystalenia,GREECE,Artistic Swimming,39.074208,21.824312
GIANNELLI Simone,ITALY,Volleyball,41.87194,12.56738
GIBB Jacob,UNITED STATES OF AMERICA,Beach Volleyball,-22.95764,18.49041
GIBBS Riley,UNITED STATES OF AMERICA,Sailing,-22.95764,18.49041
GIBBS Rory,GREAT BRITAIN,Rowing,-22.95764,18.49041
GIBSON Ali,PUERTO RICO,Basketball,18.220833,-66.590149
GIBSON Alison,UNITED STATES OF AMERICA,Diving,-22.95764,18.49041
GICQUEL Thom,FRANCE,Badminton,46.227638,2.213749
GIDEY Letesenbet,ETHIOPIA,Athletics,9.145,40.489673
GIDSEL Mathias,DENMARK,Handball,56.26392,9.501785
GIELNIK Emily,AUSTRALIA,Football,-25.274398,133.775136
GIERISCH Kristin,GERMANY,Athletics,51.165691,10.451526
GIFFEY Niels,GERMANY,Basketball,51.165691,10.451526
GIGANTE Sarah,AUSTRALIA,Cycling Road,-25.274398,133.775136
GIGER Yasmin,SWITZERLAND,Athletics,46.818188,8.227512
GIGLER Heiko,AUSTRIA,Swimming,47.516231,14.550072
GIGNAC Andre-Pierre,FRANCE,Football,46.227638,2.213749
GIL Bryan,SPAIN,Football,40.463667,-3.74922
GIL Federico,ARGENTINA,Shooting,-38.416097,-63.616672
GIL KRELING Fernando,BRAZIL,Volleyball,-14.235004,-51.92528
GIL Laura,SPAIN,Basketball,40.463667,-3.74922
GIL Melisa,ARGENTINA,Shooting,-38.416097,-63.616672
GILAVERT Louis,FRANCE,Athletics,46.227638,2.213749
GILBERT Callum,NEW ZEALAND,Canoe Slalom,-40.900557,174.885971
GILBERT Jen,CANADA,Baseball/Softball,56.130366,-106.346771
GILCHRIST Kaleigh,UNITED STATES OF AMERICA,Water Polo,-22.95764,18.49041
GILES Chelsie,GREAT BRITAIN,Judo,-22.95764,18.49041
GILES Elliot,GREAT BRITAIN,Athletics,-22.95764,18.49041
GILL Jacko,NEW ZEALAND,Athletics,-40.900557,174.885971
GILL Shaun,BELIZE,Athletics,17.189877,-88.49765
GILLAROVA Irena,CZECH REPUBLIC,Athletics,49.817492,15.472962
GILLE Sander,BELGIUM,Tennis,50.503887,4.469936
GILLES Vanessa,CANADA,Football,56.130366,-106.346771
GILLESPIE Cravon,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
GILMAN Thomas Patrick,UNITED STATES OF AMERICA,Wrestling,-22.95764,18.49041
GILMORE Stephanie,AUSTRALIA,Surfing,-25.274398,133.775136
GILMOUR Kirsty,GREAT BRITAIN,Badminton,-22.95764,18.49041
GIM Boeun,REPUBLIC OF KOREA,Handball,-22.95764,18.49041
GIMSON John,GREAT BRITAIN,Sailing,-22.95764,18.49041
GINE PATSI Xantal,SPAIN,Hockey,40.463667,-3.74922
GINES LOPEZ Alberto,SPAIN,Sport Climbing,40.463667,-3.74922
GIORGI Camila,ITALY,Tennis,41.87194,12.56738
GIORGI Eleonora Anna,ITALY,Athletics,41.87194,12.56738
GIOVANA,BRAZIL,Football,-14.235004,-51.92528
GIRARD de LANGLADE MPALI Adam,GABON,Swimming,-0.803689,11.609444
GIRARD de LANGLADE MPALI Aya,GABON,Swimming,-0.803689,11.609444
GIRAUD Aurelien ,FRANCE,Skateboarding,46.227638,2.213749
GIRDLESTONE Cameron,AUSTRALIA,Rowing,-25.274398,133.775136
GIREV Ivan,ROC,Swimming,-22.95764,18.49041
GIRKE Nikola,CANADA,Sailing,56.130366,-106.346771
GIRLEANU Cosmin-Petre,ROMANIA,Boxing,45.943161,24.96676
GIRMA Lamecha,ETHIOPIA,Athletics,9.145,40.489673
GIRMA Tigist,ETHIOPIA,Athletics,9.145,40.489673
GIRON Marcos,UNITED STATES OF AMERICA,Tennis,-22.95764,18.49041
GIRULIS Karolis,LITHUANIA,Shooting,55.169438,23.881275
GISCHARD Benjamin,SWITZERLAND,Artistic Gymnastics,46.818188,8.227512
GITTENS Tyra,TRINIDAD AND TOBAGO,Athletics,10.691803,-61.222503
GIUFFRIDA Odette,ITALY,Judo,41.87194,12.56738
GIUPPONI Matteo,ITALY,Athletics,41.87194,12.56738
GJAKOVA Akil,KOSOVO,Judo,42.602636,20.902977
GKIOUVETSIS Konstantinos,GREECE,Water Polo,39.074208,21.824312
GKOLOMEEV Kristian,GREECE,Swimming,39.074208,21.824312
GKOUNTOURA Theodora,GREECE,Fencing,39.074208,21.824312
GLADYSHEV Ivan,ROC,Cycling Track,-22.95764,18.49041
GLAETZER Matthew,AUSTRALIA,Cycling Track,-25.274398,133.775136
GLAS Hanna,SWEDEN,Football,60.128161,18.643501
GLASBY Tarryn Christie,SOUTH AFRICA,Hockey,-30.559482,22.937506
GLASNOVIC Josip,CROATIA,Shooting,45.1,15.2
GLASSER Mitch,ISRAEL,Baseball/Softball,31.046051,34.851612
GLATZER Leon,GERMANY,Surfing,51.165691,10.451526
GLAZKOV Nikita,ROC,Fencing,-22.95764,18.49041
GLAZUNOW Wiktor,POLAND,Canoe Sprint,51.919438,19.145136
GLEADLE Elizabeth,CANADA,Athletics,56.130366,-106.346771
GLEBAUSKAS Adrijus,LITHUANIA,Athletics,55.169438,23.881275
GLENNER-FRANDSEN Astrid,DENMARK,Athletics,56.26392,9.501785
GLIFBERG Rune,DENMARK,Skateboarding,56.26392,9.501785
GLINTA Robert,ROMANIA,Swimming,45.943161,24.96676
GLOVER Harry,GREAT BRITAIN,Rugby Sevens,-22.95764,18.49041
GLOVER Helen,GREAT BRITAIN,Rowing,-22.95764,18.49041
GLOVER Thomas,AUSTRALIA,Football,-25.274398,133.775136
GLYZINA Nadezhda,ROC,Water Polo,-22.95764,18.49041
TUNJUNG Gregoria Mariska,INDONESIA,Badminton,-0.789275,113.921327
GMELIN Jeannine,SWITZERLAND,Rowing,46.818188,8.227512
GNAKA Silas,CÔTE D'IVOIRE,Football,7.539989,-5.54708
GNANASEKARAN Sathiyan,INDIA,Table Tennis,20.593684,78.96288
GO Woosuk,REPUBLIC OF KOREA,Baseball/Softball,-22.95764,18.49041
GOBADZE Lasha,GEORGIA,Wrestling,42.315407,43.356892
GOBBI Stefania,ITALY,Rowing,41.87194,12.56738
GOBERT Rudy,FRANCE,Basketball,46.227638,2.213749
GOBERVILLE Celine,FRANCE,Shooting,46.227638,2.213749
GOCEN Osman,TURKEY,Wrestling,38.963745,35.243322
GODBLESS Tima,NIGERIA,Athletics,9.081999,8.675277
GODBY Madalyn,UNITED STATES OF AMERICA,Cycling Track,-22.95764,18.49041
GODEL Robin,SWITZERLAND,Equestrian,46.818188,8.227512
GODFREY Leigh,AUSTRALIA,Baseball/Softball,-25.274398,133.775136
GODLEY Emily Victoria,GREAT BRITAIN,Weightlifting,-22.95764,18.49041
GODOY CONTRERAS Anna,SPAIN,Triathlon,40.463667,-3.74922
GODWIN Elija,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
GOFERS Keesja,AUSTRALIA,Water Polo,-25.274398,133.775136
GOH Liu Ying,MALAYSIA,Badminton,4.210484,101.975766
GOINS Ryan,MEXICO,Baseball/Softball,23.634501,-102.552784
GOLA Marlena,POLAND,Athletics,51.919438,19.145136
GOLDIE Alanna,CANADA,Fencing,56.130366,-106.346771
GOLIADKINA Maryna,ROC,Artistic Swimming,-22.95764,18.49041
GOLITIN Amaury,FRANCE,Athletics,46.227638,2.213749
GOLLA Johannes,GERMANY,Handball,51.165691,10.451526
GOLODNA Olha,UKRAINE,Athletics,48.379433,31.16558
GOLOVINA Evgeniia,ROC,Water Polo,-22.95764,18.49041
GOLUBEV Andrey,KAZAKHSTAN,Tennis,48.019573,66.923684
GOLUBEV Valentin,ROC,Volleyball,-22.95764,18.49041
GOLUBIC Viktorija,SWITZERLAND,Tennis,46.818188,8.227512
GOMBOC Adrian,SLOVENIA,Judo,46.151241,14.995463
GOMBOEVA Svetlana,ROC,Archery,-22.95764,18.49041
GOMBOS Norbert,SLOVAKIA,Tennis,48.669026,19.699024
GOMES Andre,PORTUGAL,Handball,39.399872,-8.224454
GOMES de SOUZA MAZZO Lucas,BRAZIL,Athletics,-14.235004,-51.92528
GOMES Filipe,MALAWI,Swimming,-13.254308,34.301525
GOMEZ ABELLO Aleix,SPAIN,Handball,40.463667,-3.74922
GOMEZ Jesus,SPAIN,Athletics,40.463667,-3.74922
GOMEZ MATOS Franklin,PUERTO RICO,Wrestling,18.220833,-66.590149
GOMEZ Marcela Cristina,ARGENTINA,Athletics,-38.416097,-63.616672
GOMEZ Mineri Kurotori,GUAM,Swimming,13.444304,144.793731
GOMEZ NOYA Javier,SPAIN,Triathlon,40.463667,-3.74922
GOMEZ Roxana,CUBA,Athletics,21.521757,-77.781167
GOMEZ VILLAFANE Sofia,ARGENTINA,Cycling Mountain Bike,-38.416097,-63.616672
GONCALVES OLIVEIRA JUNIOR Evandro,BRAZIL,Beach Volleyball,-14.235004,-51.92528
GONCALVES Pedro,BRAZIL,Canoe Slalom,-14.235004,-51.92528
GONCHAROVA Nataliya,ROC,Volleyball,-22.95764,18.49041
GONCHE Matheus,BRAZIL,Swimming,-14.235004,-51.92528
GONG Li,PEOPLE'S REPUBLIC OF CHINA,Karate,-22.95764,18.49041
GONG Lijiao,PEOPLE'S REPUBLIC OF CHINA,Athletics,-22.95764,18.49041
GONG Xiangyu,PEOPLE'S REPUBLIC OF CHINA,Volleyball,-22.95764,18.49041
GONSKA Nadine,GERMANY,Athletics,51.165691,10.451526
GONZALES Chelsea,MEXICO,Baseball/Softball,23.634501,-102.552784
GONZALEZ Adrian,MEXICO,Baseball/Softball,23.634501,-102.552784
GONZALEZ Alegna,MEXICO,Athletics,23.634501,-102.552784
GONZALEZ de CASTEJON Enrique,SPAIN,Hockey,40.463667,-3.74922
GONZALEZ DUFRANE Manuel,MEXICO,Equestrian,23.634501,-102.552784
GONZALEZ Enrique,MEXICO,Equestrian,23.634501,-102.552784
GONZALEZ Fernando,VENEZUELA,Volleyball,6.42375,-66.58973
GONZALEZ Hugo,SPAIN,Swimming,40.463667,-3.74922
GONZALEZ Ivan Dario,COLOMBIA,Athletics,4.570868,-74.297333
GONZALEZ JARQUIN Evidelia,NICARAGUA,Rowing,12.865416,-85.207229
GONZALEZ Jose,MEXICO,Baseball/Softball,23.634501,-102.552784
GONZALEZ Luciano,ARGENTINA,Rugby Sevens,-38.416097,-63.616672
GONZALEZ LOPEZ Gaila Ceneida,DOMINICAN REPUBLIC,Volleyball,18.735693,-70.162651
GONZALEZ LOPEZ Irene,SPAIN,Water Polo,40.463667,-3.74922
GONZALEZ Marina,SPAIN,Artistic Gymnastics,40.463667,-3.74922
GONZALEZ Melissa,COLOMBIA,Athletics,4.570868,-74.297333
GONZALEZ Michelle,PUERTO RICO,Basketball,18.220833,-66.590149
GONZALEZ ORTEGA Lara,SPAIN,Handball,40.463667,-3.74922
GONZALEZ ORTIZ Luis Jhancarlos,COLOMBIA,Skateboarding,4.570868,-74.297333
GONZALEZ Pedri,SPAIN,Football,40.463667,-3.74922
GONZALEZ Raquel,SPAIN,Athletics,40.463667,-3.74922
GONZALEZ Tomas,CHILE,Artistic Gymnastics,-35.675147,-71.542969
GOODIN Bruce,NEW ZEALAND,Equestrian,-40.900557,174.885971
GOODMAN Molly,AUSTRALIA,Rowing,-25.274398,133.775136
GORANOVA Ivet,BULGARIA,Karate,42.733883,25.48583
GORBENKO Anastasia,ISRAEL,Swimming,31.046051,34.851612
GORBUNOVA Anastasia,ROC,Triathlon,-22.95764,18.49041
GORDO Salvador,ANGOLA,Swimming,-11.202692,17.873887
GORDON Jalese,ANTIGUA AND BARBUDA,Sailing,17.060816,-61.796428
GORDON Shaul,CANADA,Fencing,56.130366,-106.346771
GORIS Diego,DOMINICAN REPUBLIC,Baseball/Softball,18.735693,-70.162651
GORISSEN Mieke,BELGIUM,Athletics,50.503887,4.469936
GORSA Petar,CROATIA,Shooting,45.1,15.2
GORSHKOVA Polina,ROC,Handball,-22.95764,18.49041
GORZELANY Agustina,ARGENTINA,Hockey,-38.416097,-63.616672
GOSE Anthony,UNITED STATES OF AMERICA,Baseball/Softball,-22.95764,18.49041
GOSE Isabel,GERMANY,Swimming,51.165691,10.451526
GOTO Miu,JAPAN,Baseball/Softball,36.204824,138.252924
GOTTFRIDSSON Jim,SWEDEN,Handball,60.128161,18.643501
GOUDA Maha,EGYPT,Diving,26.820553,30.802498
GOUGH Maddy,AUSTRALIA,Swimming,-25.274398,133.775136
GOUGNARD Simon Pierre F,BELGIUM,Hockey,50.503887,4.469936
GOULDING Chris,AUSTRALIA,Basketball,-25.274398,133.775136
GOULE Natoya,JAMAICA,Athletics,18.109581,-77.297508
GOVERS Blake,AUSTRALIA,Hockey,-25.274398,133.775136
GOVINDEN Rodney,SEYCHELLES,Sailing,-4.679574,55.491977
GOVORCINOVIC Anamaria,CROATIA,Canoe Sprint,45.1,15.2
GOWLER Jackie,NEW ZEALAND,Rowing,-40.900557,174.885971
GOWLER Kerri,NEW ZEALAND,Rowing,-40.900557,174.885971
GOYA Kazuhiro,JAPAN,Rugby Sevens,36.204824,138.252924
GOYARD Thomas,FRANCE,Sailing,46.227638,2.213749
GRABOSCH Pauline Sophie,GERMANY,Cycling Track,51.165691,10.451526
GRABOWSKI Jasmin,GERMANY,Judo,51.165691,10.451526
GRABOWSKI Lena,AUSTRIA,Swimming,47.516231,14.550072
GRACA Ricardo,BRAZIL,Football,-14.235004,-51.92528
GRADEL Max,CÔTE D'IVOIRE,Football,7.539989,-5.54708
GRADY Michael,UNITED STATES OF AMERICA,Rowing,-22.95764,18.49041
GRAEL Marco,BRAZIL,Sailing,-14.235004,-51.92528
GRAEL Martine,BRAZIL,Sailing,-14.235004,-51.92528
GRAF Andreas,AUSTRIA,Cycling Track,47.516231,14.550072
GRAF David,SWITZERLAND,Cycling BMX Racing,46.818188,8.227512
GRAHAM Naomi,UNITED STATES OF AMERICA,Boxing,-22.95764,18.49041
GRAINGER Susanne,CANADA,Rowing,56.130366,-106.346771
GRAJALES Crisanto,MEXICO,Triathlon,23.634501,-102.552784
GRAMANE Rady Adosinda,MOZAMBIQUE,Boxing,-18.665695,35.529562
GRAMBUSCH Mats Jurgen,GERMANY,Hockey,51.165691,10.451526
GRANADOS ORTEGA Alvaro,SPAIN,Water Polo,40.463667,-3.74922
GRANATTO Maria Jose,ARGENTINA,Hockey,-38.416097,-63.616672
GRANATTO Maria Victoria,ARGENTINA,Hockey,-38.416097,-63.616672
GRAND PIERRE Emilie Faith,HAITI,Swimming,18.971187,-72.285215
GRANDA Andy,CUBA,Judo,21.521757,-77.781167
GRANDA ROQUE Angel,SPAIN,Sailing,40.463667,-3.74922
GRANDE RISCO Alexandra Vanessa,PERU,Karate,-9.189967,-75.015152
GRANGEON de VILLELE Lara,FRANCE,Marathon Swimming,46.227638,2.213749
GRANITZKI Hanna Carina,GERMANY,Hockey,51.165691,10.451526
GRANT Charlotte,AUSTRALIA,Football,-25.274398,133.775136
GRANT Houston Jerami,UNITED STATES OF AMERICA,Basketball,-22.95764,18.49041
GRANT Imogen,GREAT BRITAIN,Rowing,-22.95764,18.49041
GRANZ Caterina,GERMANY,Athletics,51.165691,10.451526
GRASSINEAU Camille,FRANCE,Rugby Sevens,46.227638,2.213749
GRAU POTRILLE Jorge,CUBA,Shooting,21.521757,-77.781167
GRAUDINA Tina,LATVIA,Beach Volleyball,56.879635,24.603189
GRAUER Stephanie,CANADA,Rowing,56.130366,-106.346771
GRAVERSGAARD Mette,DENMARK,Athletics,56.26392,9.501785
GRAY Allisha,UNITED STATES OF AMERICA,3x3 Basketball,-22.95764,18.49041
GRAY Adeline Maria,UNITED STATES OF AMERICA,Wrestling,-22.95764,18.49041
GRAY Chelsea,UNITED STATES OF AMERICA,Basketball,-22.95764,18.49041
GRAY-MATYAS Jordan,UNITED STATES OF AMERICA,Rugby Sevens,-22.95764,18.49041
GRBIC Itana,MONTENEGRO,Handball,42.708678,19.37439
GREAUX Kyle,TRINIDAD AND TOBAGO,Athletics,10.691803,-61.222503
GREBENNIKOV Jenia,FRANCE,Volleyball,46.227638,2.213749
GREEN Anna,NEW ZEALAND,Football,-40.900557,174.885971
GREEN Draymond Jamal,UNITED STATES OF AMERICA,Basketball,-22.95764,18.49041
GREEN Gavin,MALAYSIA,Golf,4.210484,101.975766
GREEN Hannah,AUSTRALIA,Golf,-25.274398,133.775136
GREEN Joshua Benjamin,AUSTRALIA,Basketball,-25.274398,133.775136
GREEN Jake,SOUTH AFRICA,Rowing,-30.559482,22.937506
GREEN Thomas,AUSTRALIA,Canoe Sprint,-25.274398,133.775136
GREENE Cejhae,ANTIGUA AND BARBUDA,Athletics,17.060816,-61.796428
GREENE Cillin,IRELAND,Athletics,53.41291,-8.24389
GREENE Darragh,IRELAND,Swimming,53.41291,-8.24389
GREENSHIELDS Julia,CANADA,Rugby Sevens,56.130366,-106.346771
GREENSLADE Ella,NEW ZEALAND,Rowing,-40.900557,174.885971
GREGORICH HECHAVARRIA Daniel,CUBA,Wrestling,21.521757,-77.781167
GREGORIO Rossella,ITALY,Fencing,41.87194,12.56738
GREGSON Genevieve,AUSTRALIA,Athletics,-25.274398,133.775136
GRENGBO Florian,FRANCE,Cycling Track,46.227638,2.213749
GRESSIER Jimmy,FRANCE,Athletics,46.227638,2.213749
GRETHEN Charles,LUXEMBOURG,Athletics,49.815273,6.129583
GREVE Willem,NETHERLANDS,Equestrian,52.132633,5.291266
GREZ Javiera,CHILE,Football,-35.675147,-71.542969
GRIBANOV Denis,ROC,Sailing,-22.95764,18.49041
GRICE Thomas Derek,AUSTRALIA,Shooting,-25.274398,133.775136
GRIFFITH Georgia,AUSTRALIA,Athletics,-25.274398,133.775136
GRIFFITHS Christopher,GREAT BRITAIN,Hockey,-22.95764,18.49041
GRIGALASHVILI Tato,GEORGIA,Judo,42.315407,43.356892
GRIGAR Jakub,SLOVAKIA,Canoe Slalom,48.669026,19.699024
GRIGORJEVA Anastasija,LATVIA,Wrestling,56.879635,24.603189
GRIJALVA Luis,GUATEMALA,Athletics,15.783471,-90.230759
GRIMALT Esteban,CHILE,Beach Volleyball,-35.675147,-71.542969
GRIMALT Marco,CHILE,Beach Volleyball,-35.675147,-71.542969
GRIMES Isaac,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
GRIMES Katie,UNITED STATES OF AMERICA,Swimming,-22.95764,18.49041
GRIMM Vanessa,GERMANY,Athletics,51.165691,10.451526
GRINDHEIM Andre Klippenberg,NORWAY,Swimming,60.472024,8.468946
GRINER Brittney,UNITED STATES OF AMERICA,Basketball,-22.95764,18.49041
GRISKENAS Evita,UNITED STATES OF AMERICA,Rhythmic Gymnastics,-22.95764,18.49041
GRISKONIS Mindaugas,LITHUANIA,Rowing,55.169438,23.881275
GROENEN Jackie,NETHERLANDS,Football,52.132633,5.291266
GROENEWEGEN Sara,CANADA,Baseball/Softball,56.130366,-106.346771
GROL Henk,NETHERLANDS,Judo,52.132633,5.291266
GRONDIN Donavan,FRANCE,Cycling Track,46.227638,2.213749
GROOM Angus,GREAT BRITAIN,Rowing,-22.95764,18.49041
GROOT Nycke,NETHERLANDS,Handball,52.132633,5.291266
GROS Mathilde,FRANCE,Cycling Track,46.227638,2.213749
GROSS Felix,GERMANY,Cycling Track,51.165691,10.451526
GROSSO Julia,CANADA,Football,56.130366,-106.346771
GROSU Eduard-Michael,ROMANIA,Cycling Road,45.943161,24.96676
GROTH Jonathan,DENMARK,Table Tennis,56.26392,9.501785
GROUSSET Maxime,FRANCE,Swimming,46.227638,2.213749
GROVDAL Karoline Bjerkeli,NORWAY,Athletics,60.472024,8.468946
GROZDEVA Maria,BULGARIA,Shooting,42.733883,25.48583
GRUBE Chris,GREAT BRITAIN,Sailing,-22.95764,18.49041
GRUCHALLA-WESIERSKI Kasia,CANADA,Rowing,56.130366,-106.346771
GRUDA Sandrine,FRANCE,Basketball,46.227638,2.213749
GRUHN Rebecca,GERMANY,Cycling BMX Freestyle,51.165691,10.451526
GRUHNE Hans,GERMANY,Rowing,51.165691,10.451526
GRUVER Olivia,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
GRUZDEV Dmitriy,KAZAKHSTAN,Cycling Road,48.019573,66.923684
GRZEGORZEWICZ Patryk,POLAND,Athletics,51.919438,19.145136
GU Bingfeng,PEOPLE'S REPUBLIC OF CHINA,Hockey,-22.95764,18.49041
GU Bongil,REPUBLIC OF KOREA,Fencing,-22.95764,18.49041
GU Hong,PEOPLE'S REPUBLIC OF CHINA,Boxing,-22.95764,18.49041
GU Yaoyao,PEOPLE'S REPUBLIC OF CHINA,Rugby Sevens,-22.95764,18.49041
GUAN Chenchen,PEOPLE'S REPUBLIC OF CHINA,Artistic Gymnastics,-22.95764,18.49041
GUARAGNA RIGONAT Francisco,ARGENTINA,Sailing,-38.416097,-63.616672
GUARDIOLA VILLAPLANA Gedeon,SPAIN,Handball,40.463667,-3.74922
GUARIEIRO Giulia,BRAZIL,Handball,-14.235004,-51.92528
GUAZZINI Vittoria,ITALY,Cycling Track,41.87194,12.56738
GUBA Paulina,POLAND,Athletics,51.919438,19.145136
GUBAYDULLINA Gulnaz,ROC,Modern Pentathlon,-22.95764,18.49041
GUDNASON Gudni Valur,ICELAND,Athletics,64.963051,-19.020835
GUDZIUS Andrius,LITHUANIA,Athletics,55.169438,23.881275
GUEI Floria,FRANCE,Athletics,46.227638,2.213749
GUEM Abraham,SOUTH SUDAN,Athletics,-22.95764,18.49041
GUENNICHI Amine,TUNISIA,Wrestling,33.886917,9.537499
GUERDAT Steve,SWITZERLAND,Equestrian,46.818188,8.227512
GUERIN Lina,FRANCE,Rugby Sevens,46.227638,2.213749
GUERRA Javier,SPAIN,Athletics,40.463667,-3.74922
GUERRA Leydi,PERU,Athletics,-9.189967,-75.015152
GUERRERO Carla,CHILE,Football,-35.675147,-71.542969
GUERRERO Esther,SPAIN,Athletics,40.463667,-3.74922
GUERRERO Ilse,MEXICO,Athletics,23.634501,-102.552784
GUERY Jerome,BELGIUM,Equestrian,50.503887,4.469936
GUEZGUEZ Eya,TUNISIA,Sailing,33.886917,9.537499
GUEZGUEZ Sarra,TUNISIA,Sailing,33.886917,9.537499
GUGLIA Annie,CANADA,Skateboarding,56.130366,-106.346771
GUIAGON Parfait,CÔTE D'IVOIRE,Football,7.539989,-5.54708
GUIALO Isabel,ANGOLA,Handball,-11.202692,17.873887
GUICA Ecaterina,CANADA,Judo,56.130366,-106.346771
GUIDO Guilherme,BRAZIL,Swimming,-14.235004,-51.92528
GUIGOU Michael,FRANCE,Handball,46.227638,2.213749
GUIMARAES Bruno,BRAZIL,Football,-14.235004,-51.92528
GUIPE Jose,VENEZUELA,Rowing,6.42375,-66.58973
GUISE-BROWN Matthew,SOUTH AFRICA,Hockey,-30.559482,22.937506
GUITY Alex,HONDURAS,Football,15.199999,-86.241905
GULELAURI Lasha,GEORGIA,Athletics,42.315407,43.356892
GULICH Andrin,SWITZERLAND,Rowing,46.818188,8.227512
GULIYEV Ramil,TURKEY,Athletics,38.963745,35.243322
GULLERUD Magnus,NORWAY,Handball,60.472024,8.468946
GULLIKSEN Geir,NORWAY,Equestrian,60.472024,8.468946
GULLIKSEN Kevin,NORWAY,Handball,60.472024,8.468946
GULLSTRAND Emma,SWEDEN,Diving,60.128161,18.643501
GUNES Viktoria,TURKEY,Swimming,38.963745,35.243322
GUNES Zehra,TURKEY,Volleyball,38.963745,35.243322
GUNSON Ella,NEW ZEALAND,Hockey,-40.900557,174.885971
GUO Jessica Zi Jia,CANADA,Fencing,56.130366,-106.346771
GUO Li,PEOPLE'S REPUBLIC OF CHINA,Artistic Swimming,-22.95764,18.49041
GUO Linlin,PEOPLE'S REPUBLIC OF CHINA,Rowing,-22.95764,18.49041
GUO Qiqi,PEOPLE'S REPUBLIC OF CHINA,Rhythmic Gymnastics,-22.95764,18.49041
